STOP_ID,STOP_FRISK_TIME,YEAR,MONTH,DAY,STOP_WAS_INITIATED,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,FIREARM_FLAG,WEAPON_FOUND_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_BORO_NAME
110,8:00:00,2020,January,Sunday,Based on Self Initiated,1,CRIMINAL MISCHIEF,5,Y,(null),N,Y,CRIMINAL MISCHIEF,N,(null),Y,N,N,N,(null),N,ERRACTIC,33,FEMALE,BLACK,5.8,255,HEA,BRO,BLK,10463,BRONX
111,8:47:00,2020,January,Saturday,Based on Radio Run,1,ASSAULT,16,Y,(null),N,Y,CPW,N,(null),N,Y,N,N,(null),N,"NERVOUS, ANXIOUS",31,MALE,WHITE HISPANIC,6.1,170,MED,BRO,BRO,10468,BRONX
112,14:50:00,2020,January,Sunday,Based on C/W on Scene,2,ASSAULT,1,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM, ,MALE,BLACK,6.1,210,MED,BRO,BLK,11224,BROOKLYN
113,17:38:00,2020,January,Thursday,Based on Radio Run,0,CPW,5,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,,37,MALE,BLACK,5.7,180,U,BRO,BLK,11205,BROOKLYN
114,17:38:00,2020,January,Thursday,Based on Radio Run,0,CPW,5,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,,26,MALE,BLACK,6.3,290,HEA,BRO,BLK,11205,BROOKLYN
115,1:11:00,2020,January,Sunday,Based on Radio Run,1,ASSAULT,9,Y,(null),N,Y,ASSAULT,N,(null),N,Y,N,N,(null),N,ANGRY,31,MALE,BLACK,6.1,200,U,BRO,BLK,11361,QUEENS
116,13:22:00,2020,January,Sunday,Based on Radio Run,2,ROBBERY,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,24,MALE,WHITE HISPANIC,5.9,155,THN,BRO,BLK,10002,MANHATTAN
117,19:27:00,2020,January,Sunday,Based on Radio Run,1926,PETIT LARCENY,15,Y,(null),N,N,(null),N,(null),N,N,N,Y,(null),N,FRUSTRATED,30,MALE,WHITE HISPANIC,5.5,155,MED,ZZZ,BLK,10028,MANHATTAN
118,19:42:00,2020,January,Sunday,Based on Radio Run,1,PETIT LARCENY,4,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,N,N,N,(null),N,CALM,34,MALE,WHITE,5.5,150,MED,BRO,BRO,(null),QUEENS
119,22:13:00,2020,January,Wednesday,Based on Self Initiated,0,CPW,18,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),Y,CALM,21,MALE,BLACK,5.7,160,THN,BRO,BLK,10000,MANHATTAN
120,3:29:00,2020,January,Monday,Based on Radio Run,1,BURGLARY,13,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,IRATE,27,MALE,WHITE,5.11,170,THN,BRO,BLK,11201,BROOKLYN
121,2:15:00,2020,January,Saturday,Based on Radio Run,1,RECKLESS ENDANGERMENT,14,Y,(null),N,Y,CPW,N,(null),Y,Y,N,N,(null),N,EXHAUSTED,16,MALE,WHITE HISPANIC,6,175,MED,BRO,BLK,11205,BROOKLYN
122,2:07:00,2020,January,Saturday,Based on Radio Run,0,RECKLESS ENDANGERMENT,20,Y,(null),N,Y,CPW,N,(null),Y,Y,N,N,(null),N,NORMAL,18,MALE,BLACK,5.4,120,THN,BRO,BLK,11205,BROOKLYN
123,16:35:00,2020,January,Sunday,Based on Radio Run,0,ROBBERY,10,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,NORMAL,14,MALE,BLACK HISPANIC,5.5,130,THN,BRO,BLK,10023,MANHATTAN
124,22:08:00,2020,January,Thursday,Based on Self Initiated,5,CPW,5,Y,(null),N,N,(null),Y,MARIJU,N,Y,N,Y,(null),N,"NERVOUS, LOOKING AROUND ANXIOUSLY, ELEVATED VOICE",22,MALE,BLACK,5.1,165,MED,BRO,BLK,10452,BRONX
125,13:52:00,2020,January,Friday,Based on Radio Run,1,ASSAULT,10,Y,(null),Y,N,(null),N,(null),N,N,N,Y,(null),N,CALM,60,MALE,BLACK HISPANIC, ,150,XXX,ZZZ,XXX,11206,BROOKLYN
126,10:12:00,2020,January,Monday,Based on C/W on Scene,1,GRAND LARCENY,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,UNDERSTANDING,23,MALE,WHITE HISPANIC,5.8,150,MED,BRO,BLK,11432,QUEENS
127,14:36:00,2020,January,Sunday,Based on Radio Run,1,ASSAULT,12,Y,(null),N,Y,ASSAULT,N,(null),N,N,N,N,(null),N,EVASIVE,21,FEMALE,BLACK,5.5,130,THN,BRO,BLK,11378,QUEENS
128,19:44:00,2020,January,Wednesday,Based on C/W on Scene,3,ROBBERY,2,Y,(null),N,N,(null),N,(null),N,N,N,(,(null),N,NERVOUS,18,MALE,BLACK,6.2,245,HEA,BRO,BLK,10029,MANHATTAN
129,11:24:00,2020,January,Saturday,Based on Self Initiated,1,CPW,3,Y,(null),N,N,(null),N,(null),Y,Y,N,N,(null),Y,UPSET,16,MALE,BLACK,5.6,120,THN,BLK,BLK,10455,BRONX
130,8:07:00,2020,January,Monday,Based on Radio Run,3,MENACING,45,Y,(null),Y,N,(null),N,(null),Y,Y,Y,Y,(null),N,AGGRESSIVE,20,MALE,BLACK,5.11,180,MED,BLK,BLK,10468,BRONX
131,9:20:00,2020,January,Sunday,Based on Radio Run,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,Y,Y,Y,(null),N,CALM,18,MALE,BLACK HISPANIC,5.7,140,THN,BRO,BLK,11235,BROOKLYN
132,9:20:00,2020,January,Sunday,Based on Radio Run,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,Y,Y,Y,(null),N,CALM,25,MALE,BLACK HISPANIC,5.1,200,MED,BRO,BLK,11235,BROOKLYN
133,22:30:00,2020,January,Friday,Based on Radio Run,1,CPW,1,Y,(null),N,N,(null),N,(null),Y,N,N,Y,(null),N,CALM/ COMPLIANT,52,MALE,BLACK,5.8,180,MED,ZZZ,BLK,11207,BROOKLYN
134,14:20:00,2020,January,Friday,Based on Radio Run,1,BURGLARY,20,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,AGITATED,24,MALE,WHITE HISPANIC,6,205,HEA,BRO,BLK,11385,QUEENS
135,14:20:00,2020,January,Friday,Based on Radio Run,1,BURGLARY,20,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,AGITATED,14,MALE,WHITE HISPANIC,5.7,130,THN,BRO,BLK,11385,QUEENS
136,18:20:00,2020,January,Saturday,Based on Radio Run,1,ASSAULT,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,SWEATING,20,MALE,BLACK,6.2,190,THN,BRO,BLK,10453,BRONX
137,22:05:00,2020,January,Monday,Based on Radio Run,2,ROBBERY,15,Y,(null),N,Y,ROBBERY,N,(null),N,Y,N,N,(null),N,CALM,25,FEMALE,BLACK,5.7,135,THN,BRO,BLK,11204,BROOKLYN
138,12:40:00,2020,January,Monday,Based on Radio Run,1,ROBBERY,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,RELAX AND CALM,19,MALE,BLACK,6.2,140,THN,BRO,BLK,11234,BROOKLYN
139,8:16:00,2020,January,Sunday,Based on Radio Run,1,BURGLARY,5,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,UPSET, ,MALE,BLACK,5.8,200,MED,BRO,BLK,11203,BROOKLYN
140,1:50:00,2020,January,Wednesday,Based on Self Initiated,1,CPW,1,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,,30,MALE,BLACK,5.8,160,MED,BRO,BLK,11212,BROOKLYN
141,2:16:00,2020,January,Wednesday,Based on Radio Run,0,ASSAULT,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,27,FEMALE,BLACK,5.1,150,MED,BRO,BLK,11207,BROOKLYN
142,12:12:00,2020,January,Tuesday,Based on Radio Run,1,CPW,121,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,35,MALE,BLACK HISPANIC,5.11,200,MED,BRO,BLK,10009,MANHATTAN
143,12:50:00,2020,January,Tuesday,Based on Radio Run,2,CPW,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,27,MALE,WHITE HISPANIC,5.8,180,MED,ZZZ,BLK,10040,MANHATTAN
144,22:07:00,2020,January,Monday,Based on Radio Run,1,ROBBERY,10,Y,(null),Y,Y,ROBBERY,N,(null),Y,Y,N,N,(null),N,AGITATED,20,MALE,BLACK,6,190,MED,BRO,BLK,10462,BRONX
145,20:16:00,2020,January,Saturday,Based on Self Initiated,1,CPW,1,Y,(null),N,N,(null),N,(null),Y,N,N,Y,(null),N,SURPRISED,15,MALE,BLACK,5.6,150,THN,BRO,BLK,10460,BRONX
146,14:20:00,2020,January,Monday,Based on Radio Run,10,CRIMINAL MISCHIEF,10,Y,(null),Y,N,(null),N,(null),N,N,Y,Y,(null),N,CALM,14,FEMALE,BLACK,5.5,163,MED,BLK,BLK,11224,BROOKLYN
147,14:45:00,2020,January,Monday,Based on Radio Run,10,CRIMINAL MISCHIEF,10,Y,(null),Y,N,(null),N,(null),N,N,Y,Y,(null),N,CALM,15,FEMALE,BLACK,5.5,180,HEA,BRO,BLK,11224,BROOKLYN
148,19:38:00,2020,January,Saturday,Based on Radio Run,0,ASSAULT,15,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,17,MALE,WHITE HISPANIC,5.5,190,HEA,BRO,BLK,11208,BROOKLYN
149,19:30:00,2020,January,Saturday,Based on Self Initiated,1,MENACING,15,Y,(null),Y,N,(null),N,(null),Y,Y,Y,Y,(null),N,CALM,17,MALE,WHITE HISPANIC, ,9,MED,BRO,(nu,11208,BROOKLYN
150,10:18:00,2020,January,Monday,Based on Radio Run,1,CPW,15,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,CALM,29,MALE,BLACK,5.6,180,MED,BRO,BLK,11216,BROOKLYN
151,22:36:00,2020,January,Wednesday,Based on Radio Run,0,ROBBERY,20,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,,24,MALE,BLACK,6,170,THN,BLK,BLK,11206,BROOKLYN
152,18:40:00,2020,January,Monday,Based on Self Initiated,0,OTHER,4,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,22,MALE,BLACK, ,2,THN,GRN,BLK,11206,BROOKLYN
153,18:44:00,2020,January,Saturday,Based on Radio Run,1,ROBBERY,4,Y,(null),N,Y,ROBBERY,N,(null),N,Y,N,N,(null),N,COOPERATIVE,22,MALE,WHITE HISPANIC,5.8,225,HEA,BRO,BLK,11415,QUEENS
154,15:44:00,2020,January,Sunday,Based on Radio Run,1,CPW,15,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,20,MALE,BLACK HISPANIC,5.8,150,THN,BRO,BLK,11357,QUEENS
155,15:44:00,2020,January,Sunday,Based on Radio Run,15,CPW,15,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,21,MALE,WHITE HISPANIC,5.9,150,THN,BRO,BLK,11357,QUEENS
156,15:44:00,2020,January,Sunday,Based on Radio Run,1,CPW,10,Y,(null),Y,Y,CRIMINAL POSSESSION OF MARIHUANA,N,(null),Y,Y,(,(,(null),N,CALM,15,MALE,WHITE HISPANIC,5.7,150,THN,BRO,BRO,11357,QUEENS
157,21:04:00,2020,January,Thursday,Based on Radio Run,2,CRIMINAL TRESPASS,10,Y,(null),Y,Y,CRIMINAL TRESPASS,N,(null),N,N,N,N,(null),N,CALM,17,FEMALE,BLACK,5.5,130,THN,BRO,BLK,10029,MANHATTAN
158,21:04:00,2020,January,Thursday,Based on Radio Run,2,CRIMINAL TRESPASS,10,Y,(null),Y,Y,CRIMINAL TRESPASS,N,(null),N,N,N,N,(null),N,CALM,17,FEMALE,BLACK,5.6,140,THN,BRO,BRO,10029,MANHATTAN
159,21:04:00,2020,January,Thursday,Based on Radio Run,2,CRIMINAL TRESPASS,10,Y,(null),Y,Y,CRIMINAL TRESPASS,N,(null),N,N,N,N,(null),N,CALM,19,FEMALE,WHITE HISPANIC,5.5,120,THN,BRO,BLK,10029,MANHATTAN
160,18:57:00,2020,January,Tuesday,Based on C/W on Scene,1,GRAND LARCENY AUTO,31,Y,(null),N,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,(null),Y,N,N,N,(null),N,CONFUSED,31,MALE,WHITE,5.11,150,THN,BRO,BLK,10025,MANHATTAN
161,3:05:00,2020,January,Monday,Based on Radio Run,1,ROBBERY,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,58,MALE,BLACK,5.7,146,THN,BRO,BLK,10031,MANHATTAN
162,21:12:00,2020,January,Wednesday,Based on Radio Run,3,CPW,6,Y,(null),N,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM AND THANKING RESPONDING OFFICERS,24,MALE,BLACK,5.8,160,THN,BRO,BLK,10027,MANHATTAN
163,0:04:00,2020,January,Tuesday,Based on C/W on Scene,1,OTHER,11,Y,(null),N,N,(null),N,(null),Y,N,N,Y,(null),N,UPSET, ,MALE,BLACK, , ,THN,BRO,BLK,10027,MANHATTAN
164,5:11:00,2020,January,Tuesday,Based on Radio Run,2,CRIMINAL MISCHIEF,20,Y,(null),N,Y,CRIMINAL MISCHIEF,N,(null),N,N,N,(,(null),N,AGGRIVATED,41,MALE,WHITE HISPANIC,5.8,180,MED,BRO,BLK,10454,BRONX
165,1:08:00,2020,January,Thursday,Based on C/W on Scene,1,ROBBERY,8,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM,33,MALE,BLACK,5.4,130,THN,BRO,BLK,10466,BRONX
166,16:17:00,2020,January,Tuesday,Based on Self Initiated,1,CPW,2,Y,(null),N,Y,CPW,N,(null),Y,Y,N,N,Y,Y,ANXIOUS,16,MALE,BLACK,5.8,160,THN,BRO,BLK,11203,BROOKLYN
167,20:20:00,2020,January,Sunday,Based on Radio Run,1,CRIMINAL TRESPASS,25,Y,(null),N,N,(null),N,(null),Y,N,Y,N,(null),N,IRRIATE,21,MALE,BLACK,5.11,150,THN,BLK,BLK,11206,BROOKLYN
168,9:05:00,2020,January,Monday,Based on Radio Run,0,PETIT LARCENY,20,Y,(null),N,Y,OTHER,N,(null),Y,Y,N,N,(null),N,COMBATIVE,35,MALE,MIDDLE EASTERN/SOUTHWEST,5.1,180,MED,BRO,BLK,10128,MANHATTAN
169,17:17:00,2020,January,Thursday,Based on Self Initiated,2,CPW,1,Y,(null),Y,N,(null),N,(null),Y,N,(,(,(null),N,,18,MALE,BLACK,5.11,140,THN,BRO,BLK,10035,MANHATTAN
170,17:17:00,2020,January,Thursday,Based on Self Initiated,2,CPW,1,Y,(null),Y,N,(null),N,(null),Y,N,N,N,(null),N,,21,MALE,BLACK HISPANIC,5.4,140,THN,BRO,BLK,10035,MANHATTAN
171,15:21:00,2020,January,Thursday,Based on Radio Run,1,PETIT LARCENY,14,Y,(null),N,Y,CPSP,N,(null),N,Y,Y,Y,(null),Y,CALM,57,MALE,WHITE,6,130,THN,GRN,GRY,10033,MANHATTAN
172,15:35:00,2020,January,Saturday,Based on Self Initiated,1,OTHER,10,Y,(null),N,N,(null),Y,KNIFE,Y,Y,N,N,(null),Y,CALM,35,MALE,WHITE HISPANIC,5.5,150,THN,BRO,BLK,10453,BRONX
173,10:30:00,2020,January,Saturday,Based on Self Initiated,10,BURGLARY,4,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,N,N,N,(null),N,SCARED,44,MALE,BLACK HISPANIC,5.2,120,THN,BRO,GRY,10016,MANHATTAN
174,12:12:00,2020,January,Tuesday,Based on Radio Run,5,MENACING,20,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,ANNOYED,19,MALE,BLACK,5.1,140,THN,BRO,BLK,10039,MANHATTAN
175,2:00:00,2020,January,Wednesday,Based on Self Initiated,1,CPW,2,Y,(null),N,Y,CPW,N,(null),Y,Y,N,(,Y,Y,CALM,30,MALE,BLACK,6.2,185,MED,BRO,BLK,10459,BRONX
176,17:35:00,2020,January,Monday,Based on Radio Run,1,CPW,5,Y,(null),N,N,(null),N,(null),Y,Y,N,Y,(null),Y,CALM/HAPPY,40,MALE,WHITE HISPANIC,5.8,160,THN,BRO,BLK,10456,BRONX
177,12:24:00,2020,January,Tuesday,Based on Radio Run,1,PETIT LARCENY,12,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,N,(,(null),N,AGITATED,26,MALE,WHITE,5.8,170,THN,BRO,BLK,(null),BROOKLYN
178,14:46:00,2020,January,Friday,Based on Radio Run,2,ROBBERY,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,16,MALE,WHITE,5.11,165,MED,BRO,BRO,11379,QUEENS
179,14:46:00,2020,January,Friday,Based on Radio Run,2,ROBBERY,5,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,NERVOUS,15,(null),WHITE,5.8,145,THN,BRO,BRO,11379,QUEENS
180,10:48:00,2020,January,Wednesday,Based on Radio Run,1,ROBBERY,10,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,COOPERATIVE,22,MALE,BLACK,5.11,250,HEA,BRO,BLK,11429,QUEENS
181,19:00:00,2020,January,Tuesday,Based on Self Initiated,1,CRIMINAL TRESPASS,5,Y,(null),N,Y,CRIMINAL TRESPASS,N,(null),N,Y,N,N,(null),N,,70,MALE,WHITE HISPANIC,5.5,260,MED,BRO,GRY,10039,MANHATTAN
182,19:25:00,2020,January,Wednesday,Based on Radio Run,1,CRIMINAL POSSESSION OF MARIHUANA,9,Y,(null),Y,N,(null),N,(null),Y,N,N,Y,(null),N,NORMAL,30,FEMALE,WHITE HISPANIC,5.5,150,MED,BRO,BLK,10453,BRONX
183,19:25:00,2020,January,Wednesday,Based on Radio Run,1,CRIMINAL POSSESSION OF MARIHUANA,9,Y,(null),Y,N,(null),N,(null),Y,Y,N,Y,(null),N,CALM,30,MALE,WHITE HISPANIC,5.8,190,MED,BRO,BLK,10453,BRONX
184,19:25:00,2020,January,Wednesday,Based on Radio Run,1,CRIMINAL POSSESSION OF MARIHUANA,9,Y,(null),Y,N,(null),N,(null),Y,Y,N,Y,(null),N,CALM,30,MALE,WHITE HISPANIC,5.8,190,MED,BRO,BLK,10453,BRONX
185,21:17:00,2020,January,Saturday,Based on Radio Run,1,ROBBERY,3,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,"COMPLIANT, UNDERSTANDING",16,MALE,BLACK,5.6,150,THN,BRO,BLK,11236,BROOKLYN
186,16:33:00,2020,January,Tuesday,Based on C/W on Scene,1,MAKING GRAFFITI,5,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,CALM AND UNDERSTANDING,26,MALE,WHITE HISPANIC,6.1,155,MED,BRO,BRO,11423,QUEENS
187,16:33:00,2020,January,Tuesday,Based on C/W on Scene,1,MAKING GRAFFITI,5,Y,(null),Y,N,(null),N,(null),N,N,N,(,(null),N,CALM AND UNDERSTANDING,25,MALE,WHITE HISPANIC,5.8,130,MED,BRO,BRO,11423,QUEENS
188,22:25:00,2020,January,Tuesday,Based on Radio Run,5,ROBBERY,1,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CONFUSED,28,MALE,BLACK HISPANIC,6,180,MED,BRO,BLK,11103,QUEENS
189,13:20:00,2020,January,Wednesday,Based on Radio Run,1,ROBBERY,4,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,19,MALE,WHITE,6,160,THN,BRO,BRO,10312,STATEN ISLAND
190,5:35:00,2020,January,Thursday,Based on Radio Run,2,PETIT LARCENY,10,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,CALM, ,MALE,BLACK,5.9,210,MED,BRO,GRY,10002,MANHATTAN
191,18:19:00,2020,January,Tuesday,Based on C/W on Scene,0,GRAND LARCENY,14,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CRYING, ,MALE,BLACK, , ,(null),(null),(nu,10065,MANHATTAN
192,18:19:00,2020,January,Tuesday,Based on C/W on Scene,0,GRAND LARCENY,14,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM, ,MALE,(null), , ,(null),(null),(nu,10065,MANHATTAN
193,23:30:00,2020,January,Thursday,Based on Radio Run,1,OTHER,2,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,VERY CALM, ,MALE,BLACK, , ,THN,BRO,XXX,10035,MANHATTAN
194,17:00:00,2020,January,Friday,Based on C/W on Scene,1,CRIMINAL SALE OF CONTROLLED SUBSTANCE,2,Y,(null),Y,N,(null),N,(null),N,Y,N,Y,(null),N,CALM,23,MALE,(null),5,160,(null),(null),(nu,10458,BRONX
195,0:47:00,2020,January,Wednesday,Based on Self Initiated,1,ASSAULT,5,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,COOPERATIVE,25,MALE,BLACK,5.6,150,MED,BRO,BLD,11212,BROOKLYN
196,16:19:00,2020,January,Tuesday,Based on Radio Run,0,OTHER,18,Y,(null),Y,Y,OTHER,N,(null),N,N,N,N,(null),N,COMPLIANT AND COOPERATIVE,28,FEMALE,WHITE,5.2,130,THN,BRO,RED,10012,MANHATTAN
197,16:19:00,2020,January,Tuesday,Based on Radio Run,0,ROBBERY,18,Y,(null),Y,Y,ROBBERY,N,(null),N,N,N,N,(null),N,COMPLIANT AND COOPERATIVE,28,MALE,WHITE,5.8,180,MED,BLK,BLD,10012,MANHATTAN
198,18:09:00,2020,January,Tuesday,Based on C/W on Scene,0,GRAND LARCENY,24,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,CALM,14,MALE,BLACK HISPANIC, , ,THN,ZZZ,BLK,10065,MANHATTAN
199,18:19:00,2020,January,Tuesday,Based on C/W on Scene,0,GRAND LARCENY,14,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM, ,(null),(null), , ,(null),(null),(nu,10065,MANHATTAN
200,0:00:00,2020,January,Thursday,Based on Radio Run,1,CPW,2,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,UNDERSTANDING,18,MALE,BLACK,5.1,150,THN,BLK,BLK,10035,MANHATTAN
201,3:56:00,2020,January,Wednesday,Based on Radio Run,1,CPW,4,Y,(null),N,N,(null),N,(null),Y,N,N,N,(null),N,ANGRY,32,MALE,BLACK,5.1,185,MED,BRO,BLK,10031,MANHATTAN
202,22:36:00,2020,January,Wednesday,Based on Self Initiated,1,CPW,1,Y,(null),Y,Y,CPW,N,(null),Y,Y,N,N,Y,Y,UNCOOPERATIVE,18,MALE,BLACK,5.3,220,HEA,BRO,BRO,10456,BRONX
203,9:38:00,2020,January,Thursday,Based on C/W on Scene,1,CRIMINAL MISCHIEF,4,Y,(null),N,Y,CRIMINAL MISCHIEF,N,(null),N,Y,N,N,(null),N,CALM,33,MALE,BLACK,6,190,THN,BRO,BLD,11212,BROOKLYN
204,7:03:00,2020,January,Tuesday,Based on Radio Run,1,MENACING,5,Y,(null),N,Y,MENACING,N,(null),Y,Y,N,N,(null),Y,COMBATIVE,33,MALE,BLACK,6,200,MED,BRO,BLD,11435,QUEENS
205,0:51:00,2020,January,Sunday,Based on Radio Run,1,ROBBERY,2,Y,(null),N,N,(null),Y,MARIJU,Y,Y,N,N,(null),N,NERVOUS,20,MALE,WHITE HISPANIC,6,190,THN,BRO,BLK,11417,QUEENS
206,1:30:00,2020,January,Wednesday,Based on C/W on Scene,1,GRAND LARCENY AUTO,17,Y,(null),N,N,(null),N,(null),Y,Y,N,(,(null),N,UNDERSTANDING; COOPERATIVE,22,MALE,BLACK,5.7,160,THN,BRO,BLK,11434,QUEENS
207,16:25:00,2020,January,Wednesday,Based on Radio Run,1,CPW,2,Y,(null),N,N,(null),N,(null),Y,Y,Y,Y,(null),N,CALM & COLLECTIVE,40,MALE,BLACK,6.2,175,THN,BRO,XXX,(null),QUEENS
208,20:55:00,2020,January,Saturday,Based on Radio Run,1,PETIT LARCENY,5,Y,(null),N,Y,PETIT LARCENY,N,(null),N,Y,N,(,(null),N,HESITANT,42,MALE,BLACK,5.1,160,THN,BRO,GRY,(null),STATEN ISLAND
209,21:50:00,2020,January,Tuesday,Based on Radio Run,15,GRAND LARCENY,5,Y,(null),Y,Y,GRAND LARCENY,N,(null),N,Y,N,N,(null),N,APP NORMAL,16,MALE,BLACK,5.11,150,THN,BRO,BLK,10036,MANHATTAN
210,21:50:00,2020,January,Tuesday,Based on Radio Run,15,GRAND LARCENY,5,Y,(null),Y,Y,GRAND LARCENY,N,(null),N,Y,N,N,(null),Y,APP NORMAL,16,MALE,ASIAN / PACIFIC ISLANDER,5.6,150,THN,BRO,BLK,10036,MANHATTAN
211,21:50:00,2020,January,Tuesday,Based on Radio Run,15,GRAND LARCENY,5,Y,(null),Y,Y,GRAND LARCENY,N,(null),N,Y,N,N,(null),N,APP NORMAL,22,MALE,BLACK HISPANIC,5.8,135,THN,BRO,BLK,10036,MANHATTAN
212,14:43:00,2020,January,Thursday,Based on Self Initiated,0,ROBBERY,30,Y,(null),N,Y,BURGLARY,N,(null),N,Y,N,Y,(null),N,EXCITED,20,MALE,WHITE HISPANIC,5.9,140,THN,BRO,BLK,10452,BRONX
213,17:40:00,2020,January,Thursday,Based on Self Initiated,2,CPW,45,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,CALM,28,MALE,BLACK,5.1,140,THN,BRO,BLK,10463,BRONX
214,17:40:00,2020,January,Thursday,Based on Self Initiated,2,CPW,45,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,,17,MALE,BLACK,6.1,130,THN,BRO,BLK,10463,BRONX
215,2:50:00,2020,January,Thursday,Based on Radio Run,1,ROBBERY,27,Y,(null),N,Y,ROBBERY,N,(null),Y,Y,N,N,(null),Y,COMPLIANT,34,MALE,BLACK,5.1,180,THN,BRO,BRO,11208,BROOKLYN
216,19:20:00,2020,January,Wednesday,Based on Radio Run,1,CRIMINAL MISCHIEF,1,Y,(null),N,N,(null),N,(null),N,N,N,N,(null),N,CALM,39,MALE,WHITE HISPANIC,5.7,125,THN,BRO,BLK,11205,BROOKLYN
217,16:55:00,2020,January,Thursday,Based on Radio Run,1,ROBBERY,15,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,UNDERSTANDING,19,MALE,WHITE HISPANIC,6,230,HEA,BRO,BLK,11432,QUEENS
218,16:55:00,2020,January,Thursday,Based on Radio Run,1,ROBBERY,15,Y,(null),Y,N,(null),N,(null),Y,N,Y,Y,(null),N,UNDERSTANDING,18,MALE,BLACK,5.9,150,THN,BLK,BLK,11432,QUEENS
219,4:04:00,2020,January,Tuesday,Based on C/W on Scene,1,BURGLARY,45,Y,(null),Y,N,(null),N,(null),N,N,N,N,(null),N,HAPPY,37,MALE,BLACK,6,180,THN,BRO,BLK,11420,QUEENS
